Magnitude,Color_Index,Temperature,Class
24.81688064622161,2.0112852160048202,6580.5406865683735,Irregular
22.06390463468249,2.7198762031696364,3984.9058081721314,Irregular
24.11030079997245,2.192136409255259,4189.142488789662,Irregular
29.483964913269737,1.78195456002618,3742.422141085384,Spiral
18.773059419985646,1.797377170832643,4765.980140893019,Irregular
16.23131917821255,1.926707779390154,5466.358374446335,Irregular
15.552427851872384,1.8794642948933826,5987.334516589102,Elliptical
15.920948575172808,1.640595711984688,4924.048976357477,Irregular
19.614491452929478,1.552100551975938,4680.152476745156,Elliptical
21.70575987408322,1.468703436050239,5151.75799224874,Elliptical
21.383453996650097,1.123017705566662,4164.857098369977,Irregular
24.13591624518012,1.359662461566613,7089.538721694773,Elliptical
20.065009459389536,0.6535215929023073,3392.338972881941,Spiral
27.267670385786584,1.450830186602625,5184.740578895725,Spiral
18.67671583381022,1.0057044464245413,7023.6062192296395,Irregular
33.600845832948096,0.9482053413921145,5006.799844559998,Spiral
23.12833673882503,1.5899470755767393,4809.960964998506,Elliptical
15.714212217918586,2.1960011431722997,4642.554577189573,Spiral
14.645537509694439,1.9591583030011566,4819.608318237592,Irregular
22.412362076215928,0.7147496981884115,6372.84847467653,Irregular
18.882686073370746,1.0051859317148313,2788.1380886704933,Elliptical
23.57000247046046,1.970385593994108,6533.433701296326,Irregular
22.366188122867726,1.0087563032308453,3576.0428475498547,Spiral
19.635855436715637,1.3876834250014878,4733.3476707655855,Irregular
15.766031409657975,1.775026049512276,4570.755579701338,Elliptical
12.425763876570677,1.0158277725681824,5588.553269770719,Irregular
17.767425239664895,1.55268775307298,3401.8756481162527,Spiral
24.28199397161736,0.8329872525408978,5462.172666081943,Elliptical
21.07046872065102,1.199316178024393,7024.309623286852,Spiral
13.77130610644006,1.6598909670712685,3636.8259954071896,Elliptical
20.86590462925591,0.7035031332341654,5189.706167610396,Irregular
21.926586898644185,1.7202373689801995,4338.017822203391,Elliptical
15.580712818994336,1.4901811005366594,5425.887206193036,Elliptical
20.76862552972764,1.7762449772085738,5019.147777415752,Irregular
20.29104359223,1.6119570670323307,4358.51309095569,Spiral
14.285148510846884,2.182070214986922,5487.872284871074,Irregular
21.788936801741418,1.5626122513239535,6804.348109786743,Elliptical
22.80392263184117,1.2852972294373735,4809.096208272701,Irregular
25.415256215876383,1.561148751516142,5719.757942148182,Elliptical
25.269010260174515,1.771649014518194,3706.7270421288363,Irregular
13.111653160214544,1.5244300351628521,4043.5636231819913,Irregular
15.310874800424386,1.520295845601941,5472.406277880377,Spiral
22.5751763360433,1.1490041560966224,6484.116028535965,Elliptical
22.568929754561044,1.168549541224526,5355.61334878566,Spiral
22.575238431530238,0.7986973641001532,4686.941969476846,Elliptical
39.26365745327361,2.3747883715934694,4999.291405423354,Irregular
22.854452553465833,0.8780683823043575,3749.592266030282,Elliptical
25.677828200902994,1.1535474011020463,5604.515326355367,Spiral
24.770008817466014,1.1407963672154013,5882.333062323409,Spiral
23.25695625652899,1.9474621884722207,4547.9096671669195,Spiral
18.42365377679827,1.352525160853986,4529.957852240498,Elliptical
23.794846102466337,2.123871036336867,5265.8782296520485,Spiral
16.13587392731214,1.1632546878780659,4563.280263959405,Spiral
18.815906966299956,1.639497081111901,4933.8673853741775,Spiral
17.573182260854484,1.0823264733701214,7099.721789166515,Irregular
20.409370696931614,2.572574563886694,4752.974299254003,Irregular
31.573292833367542,0.9062007904852436,4641.659847978778,Elliptical
10.66367403704126,1.6549103551135138,4352.458194364841,Elliptical
23.43130095187257,1.8168884404660492,5744.191971499937,Spiral
11.936420644051742,1.7068995487257492,4818.775826781897,Irregular
17.640340671052833,1.407356170561146,4350.626961678574,Spiral
25.444752984836832,1.4350896501332868,6321.304032273012,Spiral
20.321400095477316,1.5219057359895547,6419.603004513638,Irregular
14.611276110353469,1.4264989991857557,4399.576434261295,Irregular
16.42348145370016,1.9819395583974548,3133.460048639384,Irregular
23.39798874467338,2.6052615007956756,6007.513689836922,Elliptical
16.34816684141432,1.2212541074960832,4315.370174239996,Elliptical
21.082292947909874,0.8150985102104611,5790.625599162769,Spiral
20.22785919951907,1.4558589758243725,3029.8961822881647,Elliptical
16.741998261970913,2.789854668827159,5892.597338299309,Irregular
30.719720446626628,1.0981627160151346,3788.828070719219,Irregular
23.169595111590056,2.3195584027220337,5730.7641190665245,Elliptical
9.874287066711965,2.3388504070382203,5014.273067836434,Spiral
20.93227157384714,1.2232058791460028,4046.060580603355,Spiral
16.69106767615806,1.7844915395926377,4592.963687073219,Elliptical
24.26216667398112,2.314198311564269,5686.318456956701,Spiral
16.037396307836495,1.3104361295062565,5105.894453115235,Spiral
19.426317792665504,1.398209819948819,5584.412980472484,Spiral
22.524936394902287,1.209159543025678,6976.440584515485,Irregular
24.328775970850607,0.9926216346535666,3435.7583882889485,Irregular
13.998517964721119,1.1753612274669964,6617.212574968624,Elliptical
18.327493820795258,0.8880298666188717,5104.355937523213,Irregular
17.62527344419522,1.517041734129613,4101.215951676872,Spiral
16.73335383713144,1.115013384470679,3669.6863742610103,Irregular
28.827271201405484,1.616892955895374,4810.879609222967,Elliptical
22.024908554804778,0.7220521768981863,5921.650111924459,Irregular
13.695580228324774,1.6654401161072285,4872.450879622465,Spiral
24.58930973527388,1.9167644808044624,6511.154930247348,Spiral
30.610780985063165,0.5031321787142723,3548.824309948441,Elliptical
25.162326302755734,1.687028284923786,4987.911052153945,Irregular
12.403150170229933,2.113834496236646,3747.606555586881,Irregular
17.578829635668743,0.8951794906543973,5363.631882624968,Irregular
26.334555745933113,2.336286193418852,5886.8873900973,Spiral
16.461652671906094,1.7095095046830227,4579.238206318947,Elliptical
22.219097140731144,1.1474940721207956,2395.786143372866,Irregular
23.873170267146683,1.4721154611711469,5198.948146796494,Spiral
15.365347642109585,1.7791634562608611,5436.73855173351,Spiral
19.702373219691,1.5380026957062058,5404.294754961697,Spiral
3.793663299654636,1.7693779962231846,6235.782191822154,Irregular
14.878061793328552,1.0396632034603168,3928.9463203509513,Irregular
18.7371592430342,1.5846804120180389,5680.2161054504495,Irregular
13.761084090175753,0.7931427515475099,6192.507512477975,Irregular
28.162056519658176,1.44438696932565,3221.412415993483,Irregular
12.849293110196836,1.048046179267605,5319.651825918977,Irregular
17.799777566515083,1.1322350287051166,4495.820168992328,Irregular
20.653702886430455,2.118046587605219,4918.4773268983545,Irregular
27.206366445330577,2.0456550602971344,5347.6764835383365,Irregular
12.820689244102804,1.8045690604535884,4512.771435886448,Spiral
25.815818760774796,0.9538436176637105,4324.291920838388,Irregular
20.051165305097935,1.341795775152599,5034.152417488024,Elliptical
15.092456744760245,2.1065488499895917,3912.7540611371974,Spiral
22.310517371316354,1.5708584568199524,3914.174871114815,Irregular
20.99529847786735,2.6596647699908473,5679.373282956503,Elliptical
16.998915614206027,1.696658919697186,3851.205964841344,Irregular
20.349010424950094,1.5960245582450159,5666.312500909212,Elliptical
18.0734320156912,1.3454417678987494,5462.591292853951,Elliptical
20.56758672625624,1.5667704523911412,3274.193271209403,Elliptical
23.310653372605234,1.423765081809728,4322.435347664345,Elliptical
27.93008408072676,1.8540543383442953,6194.109403047372,Spiral
13.810922505865754,1.9783511583972921,4018.8344688603183,Spiral
30.665166873281333,1.1070052697460253,4535.595737690613,Elliptical
10.239561002387491,0.834383523221111,5462.060893251896,Irregular
19.241074524822082,0.5818973134483517,5783.390509282595,Elliptical
22.941586032422883,1.753995663456272,4748.4611139555045,Spiral
21.404959338675162,0.9483166969130632,4402.489805308358,Irregular
16.88650240089703,0.42355470352375857,6422.3698616985075,Spiral
18.959388748213623,1.6942893022654821,6738.899663797579,Spiral
17.534995326705836,2.7464997587163955,5978.858050781795,Irregular
17.053176215278942,1.4969645442300534,5085.318142565024,Elliptical
24.248010485105123,1.9192453872258208,4191.734278359074,Elliptical
21.785077429825236,1.5409146792737825,4169.555593443435,Elliptical
16.535452023696728,1.4505551734044286,5522.514105265757,Elliptical
24.497999377166252,1.9595382414938842,5418.398220888684,Irregular
21.536497604383047,1.3548627279056744,6401.59859294643,Irregular
24.0643105941948,1.6336961570359514,5650.450092536139,Irregular
23.14814420961806,1.6608489030980067,3496.919698240182,Spiral
15.855024945389639,1.1659547731784756,6051.947617722919,Irregular
17.199094799015153,1.9960211747682615,4001.939372685587,Elliptical
23.736468025616308,1.4125201216522956,4616.028728047649,Spiral
23.051851327167324,1.1221274202535776,5250.200206251695,Elliptical
19.89549203017926,1.7682549217852017,6995.667489783964,Elliptical
20.58663691654391,1.0507660091044815,8109.918556005361,Irregular
26.388324478942124,1.5140905786845642,5606.723059136183,Irregular
17.04214305582085,1.4954405016778982,4816.803381279612,Elliptical
22.735486905850188,2.042947782915789,5534.50564848055,Elliptical
18.98903673783053,1.7373491164399764,5887.655425873836,Spiral
18.9115939838639,1.4874865206274281,4679.332374442808,Irregular
25.49388425993595,1.9088831496001435,6795.211355912323,Spiral
24.12708174494015,2.195103774508657,5230.070759191402,Spiral
24.067548180003193,1.778905153175931,5497.743089091395,Spiral
26.527394035771646,1.5051763099216904,5665.924252054461,Elliptical
20.105019208163796,0.8440818838249202,5421.586610614456,Spiral
23.40976485647482,0.9674431684623137,5838.940500469612,Spiral
18.44866621703272,1.347387647822666,4382.746813453077,Elliptical
21.62083176244221,1.1952438989203584,4441.698246053969,Irregular
19.349284728161578,1.406514348507277,3899.845767028305,Irregular
20.48497982496359,1.5283249624485535,5439.501230620226,Spiral
22.97578512718457,1.7648463771783653,5778.936503512114,Elliptical
15.908896583832638,1.4647506109704544,5457.772866151886,Irregular
30.461936378427303,1.7432508219131009,6674.492433347537,Spiral
14.96991309250149,1.53223720740506,4994.403981170954,Spiral
13.92905693606134,0.5122667168230643,5668.741655592513,Elliptical
25.790554367500338,1.0303323030906228,3908.2991238606855,Spiral
23.95831346981468,1.4279562221391924,4612.900297525599,Irregular
23.120599085260775,0.8951526285794462,5695.537757565778,Elliptical
23.1417275463214,1.7999643649981023,5849.102110743144,Irregular
19.938766135765427,2.2653754161718487,4706.033052335818,Irregular
15.513728142570843,2.1093809258486584,4928.400748141933,Irregular
20.37902279096863,1.393278564534896,3482.1262533191903,Spiral
16.61419144243944,2.245363068424976,4642.970799193391,Spiral
24.875598667088756,1.5743337286010557,5890.383163519786,Irregular
19.264713092489306,1.3314570144409803,5575.205016106566,Irregular
15.872514016037442,1.1932986682295301,5500.66572138121,Elliptical
18.393070791735035,1.3487651567559358,5049.77368718096,Elliptical
22.06465727137812,1.3059115907293857,5007.063158628176,Spiral
17.181377235980126,1.5852081111877439,4339.678860526553,Spiral
15.888898022167844,1.5802869905249324,5698.828420202535,Elliptical
21.218436057459563,1.5015230100767072,5420.97294438939,Irregular
21.224832855543614,1.718469084873175,5492.018847992799,Spiral
17.46528412314435,2.0953231373931707,4473.96515733242,Irregular
17.644808471908387,1.974777067720662,2846.6570801287558,Elliptical
21.16024968678818,0.7575510157750482,6097.152711753695,Spiral
12.759578292513378,0.2230394325490226,4521.162543991596,Spiral
12.962681128117223,1.9671599556196369,4137.224235956879,Elliptical
16.40777889373782,0.8165606507922895,5693.478911913993,Spiral
18.932764241440765,1.3876172990536582,4607.9873600808705,Elliptical
21.554537827990025,0.9149434869703202,6059.936384046622,Spiral
27.376781084747762,0.5990097812099902,5617.005949576697,Elliptical
24.288298116010097,1.770731364102394,5683.569323200478,Spiral
19.200307350182864,1.8795775801513235,3634.044288799466,Irregular
19.904918960486555,1.2117447996366404,6211.9439853864005,Irregular
14.987353176810956,0.20447885392754506,5261.250531233856,Irregular
19.90743432003805,1.2268777758737586,4630.722860753797,Spiral
18.55670680539931,1.6959020027012732,5143.388467342251,Spiral
21.613592801690448,0.7605442156129356,3223.7647671016803,Irregular
15.863845282238385,1.5916799598895779,5408.652811480671,Irregular
22.596732571205862,1.4923450754135021,3970.6284918179285,Elliptical
27.66369456501289,1.7896457498005442,3647.3297141564653,Elliptical
19.456199257715713,1.5597901842070767,3477.640813782109,Elliptical
22.008558610494706,1.0134655295592223,6112.688374989925,Irregular
23.450719958555563,2.098285750832246,4370.736606307211,Irregular
17.993897640570818,1.420735213486515,6533.727709916499,Irregular
21.120462409052084,1.486347730245034,4464.198536947702,Elliptical
20.062962003908975,1.033366020463402,3292.642042407053,Spiral
20.48838049274416,1.278358874404245,3883.475560051341,Irregular
16.13495108072267,1.0575986429865496,6235.811620006939,Spiral
20.122550871294713,1.4135269700382884,4844.101822063332,Spiral
22.489991456227248,2.3558542400711717,4451.712703509399,Spiral
27.25571803897521,0.8140494285343218,5160.0182258527875,Elliptical
24.796354130426035,0.6932193010616294,5501.782736167545,Spiral
30.765912287557782,2.235585163746804,6117.398815902461,Irregular
16.163262185559752,1.395338161424067,6448.499229892926,Elliptical
24.361603183603393,1.1654636306700417,4640.231354210914,Irregular
20.91671002869176,2.019952343698038,3673.952313917962,Irregular
30.94901466608836,1.1971922301315678,4586.534838876724,Elliptical
15.958508573224243,2.413004856773468,5260.280506582886,Irregular
15.80139078909612,1.8389629356696346,4036.2410737893892,Irregular
17.00303677277989,1.2560442959271487,4042.8490851049573,Elliptical
9.380521378450965,2.5786541066327517,5343.787881549885,Irregular
17.371224891596196,1.1971425384983307,4951.347648429549,Spiral
16.20433669223151,1.8710476860046534,5032.796995411586,Irregular
20.75196893238104,1.649646290203246,4241.504665299931,Spiral
21.708779878885796,2.150870644699399,4769.599285794233,Irregular
29.380854196079433,2.2807555983634265,4075.7668557316956,Elliptical
24.75211919093025,1.5160020745328833,5890.198411124787,Elliptical
17.115481721687985,1.1232910648269083,6035.249334723752,Irregular
15.50792664325821,1.7299860714695583,3153.8121377619063,Elliptical
22.459595857532527,1.1611423151239468,4070.4891398075897,Irregular
13.398833964896788,2.5066936237633115,3503.470744909921,Elliptical
29.15729382927177,1.5682676655413688,4349.976065593102,Spiral
25.897200603606436,1.3173392243439457,4916.5620302096395,Irregular
17.654121739476476,1.5923401529324541,3550.35478030147,Spiral
11.434327354545612,0.8264368552351518,4078.140186874687,Spiral
26.769361870827062,1.0141929807446743,3996.0426279185012,Irregular
19.42730077373691,2.100206953972213,5207.267329398944,Spiral
26.189081559867308,1.1715528605143022,5069.34433703625,Irregular
12.027861706028165,0.9765445086590302,4278.262446662747,Spiral
17.003124885231134,1.768326376263643,5176.820872139398,Irregular
20.026218498590914,2.0928520773314983,4453.319915412734,Irregular
20.23490296882371,1.8594766553325335,4728.344889673946,Elliptical
17.74967264260378,1.9980238429029082,6673.452090298537,Irregular
23.114249661737492,1.1216024557152697,6340.4610517903475,Irregular
14.661897853087028,0.7890946666290781,3700.4187630724023,Spiral
19.288102574893532,2.2506668259777434,5829.732417879174,Irregular
20.601478158559495,1.3386600805789322,5811.396554491592,Elliptical
22.572194170293745,1.3745834917724764,3851.7367112473817,Spiral
23.55807439044445,2.164097070924529,5818.777643754861,Spiral
14.376789540810654,1.77811500470033,6537.9319184125525,Elliptical
12.329429146321889,1.7279438860408038,3877.455193755586,Spiral
26.388384109492545,2.582501172450542,4082.4971789857364,Spiral
21.661570059897958,1.1782408848099286,6017.661466843502,Spiral
16.25756731721723,1.9639200640406185,5271.495310825648,Spiral
27.755759877612615,1.5285065624485423,5551.476275239524,Elliptical
20.578373171464293,1.6342961394316284,5340.589216400496,Elliptical
25.896485920319133,2.264234213206266,5390.695920928144,Spiral
20.337592407050543,1.753917878144812,3673.527871688917,Spiral
30.303739624409936,1.7691480395248165,6047.317706621448,Elliptical
28.77670421221602,2.036253668654901,6169.589992427774,Elliptical
18.75517925760463,1.3175236352285573,4770.609255931972,Elliptical
24.85785475477178,1.0803951663304967,4956.523050186138,Spiral
23.226879747925736,0.9775954029894832,3468.892497444278,Spiral
26.843157787661745,0.5168217053119991,5514.254756017835,Irregular
15.175382697099478,2.528103564970161,5572.057441714144,Elliptical
23.430257299992196,0.9483958171391584,4937.808983000689,Spiral
25.29212243424794,1.389373188207114,6124.353359870503,Elliptical
11.206302567884428,1.3615933500555397,4665.92276902006,Spiral
14.083707436671125,1.6537033489045503,5564.6059258936,Elliptical
9.803839111199498,1.9078686062696484,3980.3356613078845,Spiral
18.652965827777212,1.9302367441798727,4976.447849125762,Irregular
23.58771127897981,1.2084612807155308,4825.645742097164,Irregular
27.51178526048014,1.4164391431067942,5225.307922040942,Elliptical
20.370473902098876,1.6412899752441499,4630.473071166642,Spiral
28.143077727856458,1.3756544369082264,4868.5274043283325,Spiral
13.099492708925542,2.3036727880099965,5826.047171441506,Elliptical
11.483087803224226,1.7454874758191257,4563.235762761782,Spiral
19.722261505516904,1.8674388930249086,3393.4228992613207,Elliptical
21.920327244696537,1.8314406343337064,6749.58390420542,Spiral
19.836526259529535,2.0867369287426625,6381.454078690486,Elliptical
9.662789499800617,1.5905107793518534,3707.7373048943814,Spiral
19.55439980243606,0.8515840260220767,5689.707805245194,Elliptical
13.477652497475734,1.6998439758763209,4497.025229448657,Spiral
23.348362744150194,1.1743215531040856,5263.48721533106,Irregular
21.83299123048424,1.2356916591251217,5294.224129013493,Spiral
15.300601068363225,1.7931820093775466,4765.592199683678,Elliptical
17.430665413316532,2.119141535716818,4216.234334413603,Irregular
14.703932390555241,1.5106357883680308,4309.458947683741,Spiral
19.68660451363414,1.6544165062994818,4083.808084518758,Irregular
24.775711602506192,2.351107472317619,4168.177791769555,Spiral
15.071369768322281,1.6203765897442841,4932.821709950645,Irregular
22.520232577589223,2.800841557090197,4284.240010889248,Elliptical
17.348711908137794,1.7827548228157721,5682.05206571262,Spiral
16.03563583868828,0.6196186204220911,6487.246155335927,Spiral
19.464848200227213,1.8766708105522663,4419.946758629957,Elliptical
14.823788387903129,1.6905791924413889,5239.404500535377,Irregular
17.23175347326409,2.144876377041373,5499.685110302934,Elliptical
14.010610537055758,1.8365906756349792,5472.002270919274,Elliptical
29.823625664581947,1.430772008008113,5075.955267916087,Irregular
20.176317759858645,0.8878508818553171,5742.682418359723,Elliptical
